0.035	500
0.063	500
0.113	500
0.138	1489.14
0.168	1459.36
0.203	1459.36
0.238	1459.36
0.268	1489.14
0.303	1489.14
0.338	1459.36
0.368	1489.14
0.403	1489.14
0.438	1518.92
0.468	1518.92
0.503	1548.71
0.538	1518.92
0.568	1518.92
0.603	1548.71
0.638	1548.71
0.668	1548.71
0.703	1518.92
0.738	1489.14
0.768	1489.14
0.803	1518.92
0.838	1518.92
0.868	1459.36
0.893	1459.36
0.923	1459.36
0.948	1489.14
0.973	1489.14
1.003	1459.36
1.038	1459.36
1.068	1489.14
1.103	1489.14
1.128	1489.14
1.153	1459.36
1.203	1429.58
1.238	1429.58
1.268	1459.36
1.303	1459.36
1.338	1459.36
1.368	1459.36
1.403	1489.14
1.438	1489.14
1.468	1459.36
1.503	1459.36
1.538	1429.58
1.568	1429.58
1.603	1429.58
1.638	1459.36
1.668	1459.36
1.703	1489.14
1.738	1489.14
1.768	1518.92
1.803	1109.12
1.828	1109.12
1.868	1489.14
1.903	995.186
1.938	1489.14
1.968	1489.14
2.003	1489.14
2.038	920.561
2.068	920.561
2.103	920.561
2.138	1489.14
2.168	1489.14
2.203	1518.92
2.238	1518.92
2.268	1518.92
2.303	1489.14
2.338	866.504
2.368	866.504
2.403	1429.58
2.438	1429.58
2.463	1429.58
2.503	1459.36
2.538	1459.36
2.563	1429.58
2.588	1429.58
2.623	1429.58
2.648	1429.58
2.673	1429.58
2.698	1459.36
2.723	1459.36
2.748	1459.36
2.773	1459.36
2.798	1489.14
2.823	1489.14
2.848	1489.14
2.873	1489.14
2.898	1489.14
2.923	1489.14
2.948	1489.14
2.973	1489.14
3.003	1489.14
3.038	1459.36
3.063	1459.36
3.103	1459.36
3.138	1459.36
3.163	1489.14
3.188	1489.14
3.213	1489.14
3.238	708.212
3.268	708.212
3.303	1459.36
3.328	1459.36
3.353	1459.36
3.378	1459.36
3.403	1459.36
3.428	625.501
3.458	625.5
3.483	625.5
3.538	625.5
3.568	638.266
3.603	638.266
3.638	651.031
3.668	651.031
3.703	651.031
3.738	638.266
3.768	638.266
3.803	638.266
3.833	638.266
3.863	638.266
3.888	651.031
3.913	651.031
3.943	651.031
3.973	651.031
3.998	651.031
4.023	651.031
4.068	638.266
4.103	638.266
4.138	651.031
4.168	651.031
4.203	651.031
4.238	638.266
4.268	638.266
4.303	638.266
4.338	503.631
4.363	651.031
4.403	651.031
4.438	651.031
4.468	676.561
4.503	676.561
4.538	676.561
4.568	676.561
4.603	676.561
4.638	676.561
4.668	676.561
4.703	663.796
4.738	663.796
4.768	663.796
4.803	663.796
4.838	663.796
4.868	663.796
4.903	663.796
4.938	663.796
4.968	651.031
5.003	651.031
5.038	651.031
5.068	651.031
5.103	651.031
5.138	651.031
5.168	651.031
5.203	651.031
5.238	651.031
5.268	651.031
5.303	638.266
5.338	638.266
5.368	638.266
5.403	638.266
5.438	638.266
5.468	625.5
5.503	638.266
5.538	638.266
5.568	638.266
5.603	651.031
5.638	651.031
5.668	651.031
5.703	651.031
5.738	651.031
5.768	651.031
5.803	663.796
5.838	663.796
5.868	663.796
5.903	663.796
5.938	651.031
5.968	663.796
6.003	663.796
6.038	663.796
6.068	663.796
6.103	651.031
6.138	651.031
6.168	651.031
6.203	651.031
6.238	651.031
6.268	663.796
6.303	663.796
6.338	663.796
6.368	663.796
6.403	651.031
6.438	651.031
6.468	651.031
6.503	651.031
6.538	651.031
6.568	663.796
6.603	676.561
6.638	676.561
6.668	676.561
6.703	676.561
6.738	689.327
6.768	689.327
6.803	689.327
6.838	689.327
6.868	689.327
6.903	676.561
6.938	676.561
6.968	676.561
7.003	676.561
7.038	676.561
